Doba handlowa;OREB [Jednostka czasu od-do];Prognozowane zapotrzebowanie KSE [MW];Rzeczywiste zapotrzebowanie KSE [MW];Data publikacji
"2024-12-27";"02:15 - 02:30";12512;12986.778;"2025-02-02 19:55"
"2024-12-27";"02:30 - 02:45";12512;12872.827;"2025-02-02 19:55"
"2024-12-27";"02:45 - 03:00";12512;12943.585;"2025-02-02 19:55"
"2024-12-27";"03:00 - 03:15";12513;12938.91;"2025-02-02 19:55"
"2024-12-27";"03:15 - 03:30";12513;13017.496;"2025-02-02 19:55"
"2024-12-27";"03:30 - 03:45";12512;12947.113;"2025-02-02 19:55"
"2024-12-27";"03:45 - 04:00";12563;12925.283;"2025-02-02 19:55"
"2024-12-27";"04:00 - 04:15";12613;13099.962;"2025-02-02 19:55"
"2024-12-27";"04:15 - 04:30";12713;13141.319;"2025-02-02 19:55"
"2024-12-27";"04:30 - 04:45";12863;13378.792;"2025-02-02 19:55"
"2024-12-27";"04:45 - 05:00";13163;13393.778;"2025-02-02 19:55"
"2024-12-27";"05:00 - 05:15";13313;13861.621;"2025-02-02 19:55"
"2024-12-27";"05:15 - 05:30";13613;14038.671;"2025-02-02 19:55"
"2024-12-27";"05:30 - 05:45";13964;14310.841;"2025-02-02 19:55"
"2024-12-27";"05:45 - 06:00";14564;14597.228;"2025-02-02 19:55"
"2024-12-27";"06:00 - 06:15";15265;15404.988;"2025-02-02 19:55"
"2024-12-27";"06:15 - 06:30";15766;15644.133;"2025-02-02 19:55"
"2024-12-27";"06:30 - 06:45";16158;15970.536;"2025-02-02 19:55"
"2024-12-27";"06:45 - 07:00";16558;16315.918;"2025-02-02 19:55"
"2024-12-27";"07:00 - 07:15";16909;16521.771;"2025-02-02 19:55"
"2024-12-27";"07:15 - 07:30";17209;16732.36;"2025-02-02 19:55"
"2024-12-27";"07:30 - 07:45";17460;16967.012;"2025-02-02 19:55"
"2024-12-27";"07:45 - 08:00";17760;17364.936;"2025-02-02 19:55"
"2024-12-27";"08:00 - 08:15";18011;17817.795;"2025-02-02 19:55"
"2024-12-27";"08:15 - 08:30";18403;18062.234;"2025-02-02 19:55"
"2024-12-27";"08:30 - 08:45";18653;18205.006;"2025-02-02 19:55"
"2024-12-27";"08:45 - 09:00";18903;18629.057;"2025-02-02 19:55"
"2024-12-27";"09:00 - 09:15";19154;18839.252;"2025-02-02 19:55"
"2024-12-27";"09:15 - 09:30";19354;18775.416;"2025-02-02 19:55"
"2024-12-27";"09:30 - 09:45";19553;18909.463;"2025-02-02 19:55"
"2024-12-27";"09:45 - 10:00";19754;18913.44;"2025-02-02 19:55"
"2024-12-27";"10:00 - 10:15";19753;18999.902;"2025-02-02 19:55"
"2024-12-27";"10:15 - 10:30";19853;18919.646;"2025-02-02 19:55"
"2024-12-27";"10:30 - 10:45";19953;19040.092;"2025-02-02 19:55"
"2024-12-27";"10:45 - 11:00";20003;18925.281;"2025-02-02 19:55"
"2024-12-27";"11:00 - 11:15";20053;19001.4;"2025-02-02 19:55"
"2024-12-27";"11:15 - 11:30";20103;18984.24;"2025-02-02 19:55"
"2024-12-27";"11:30 - 11:45";20103;18917.797;"2025-02-02 19:55"
"2024-12-27";"11:45 - 12:00";20195;18974.79;"2025-02-02 19:55"
"2024-12-27";"12:00 - 12:15";20241;18869.076;"2025-02-02 19:55"
"2024-12-27";"12:15 - 12:30";20242;19117.436;"2025-02-02 19:55"
"2024-12-27";"12:30 - 12:45";20242;19174.83;"2025-02-02 19:55"
"2024-12-27";"12:45 - 13:00";20342;19285.352;"2025-02-02 19:55"
"2024-12-27";"13:00 - 13:15";20643;19499.54;"2025-02-02 19:55"
"2024-12-27";"13:15 - 13:30";20630;19550.049;"2025-02-02 19:55"
"2024-12-27";"13:30 - 13:45";20481;19608.576;"2025-02-02 19:55"
"2024-12-27";"13:45 - 14:00";20281;19459.564;"2025-02-02 19:55"
"2024-12-27";"14:00 - 14:15";20332;19498.123;"2025-02-02 19:55"
"2024-12-27";"14:15 - 14:30";20332;19598.494;"2025-02-02 19:55"
"2024-12-27";"14:30 - 14:45";20282;19702.97;"2025-02-02 19:55"
"2024-12-27";"14:45 - 15:00";20182;19697.506;"2025-02-02 19:55"
"2024-12-27";"15:00 - 15:15";20140;19822.314;"2025-02-02 19:55"
"2024-12-27";"15:15 - 15:30";20101;19960.158;"2025-02-02 19:55"
"2024-12-27";"15:30 - 15:45";20220;20050.121;"2025-02-02 19:55"
"2024-12-27";"15:45 - 16:00";20470;19962.596;"2025-02-02 19:55"
"2024-12-27";"16:00 - 16:15";20671;20165.51;"2025-02-02 19:55"
"2024-12-27";"16:15 - 16:30";20771;20180.506;"2025-02-02 19:55"
"2024-12-27";"16:30 - 16:45";20771;20166.916;"2025-02-02 19:55"
"2024-12-27";"16:45 - 17:00";20771;20198.197;"2025-02-02 19:55"
"2024-12-27";"17:00 - 17:15";20671;19929.182;"2025-02-02 19:55"
"2024-12-27";"17:15 - 17:30";20571;19914.012;"2025-02-02 19:55"
"2024-12-27";"17:30 - 17:45";20521;19839.219;"2025-02-02 19:55"
"2024-12-27";"17:45 - 18:00";20421;19742.086;"2025-02-02 19:55"
"2024-12-27";"18:00 - 18:15";20221;19672.654;"2025-02-02 19:55"
"2024-12-27";"18:15 - 18:30";20221;19638.615;"2025-02-02 19:55"
"2024-12-27";"18:30 - 18:45";20221;19660.031;"2025-02-02 19:55"
"2024-12-27";"18:45 - 19:00";20171;19546.416;"2025-02-02 19:55"
"2024-12-27";"19:00 - 19:15";20122;19371.787;"2025-02-02 19:55"
"2024-12-27";"19:15 - 19:30";20070;19484.26;"2025-02-02 19:55"
"2024-12-27";"19:30 - 19:45";20021;19295.56;"2025-02-02 19:55"
"2024-12-27";"19:45 - 20:00";19921;19247.826;"2025-02-02 19:55"
"2024-12-27";"20:00 - 20:15";19721;19157.78;"2025-02-02 19:55"
"2024-12-27";"20:15 - 20:30";19571;18871.395;"2025-02-02 19:55"
"2024-12-27";"20:30 - 20:45";19321;18718.309;"2025-02-02 19:55"
"2024-12-27";"20:45 - 21:00";19121;18576.707;"2025-02-02 19:55"
"2024-12-27";"21:00 - 21:15";18870;18211.906;"2025-02-02 19:55"
"2024-12-27";"21:15 - 21:30";18570;17981.26;"2025-02-02 19:55"
"2024-12-27";"21:30 - 21:45";18320;17570.855;"2025-02-02 19:55"
"2024-12-27";"21:45 - 22:00";17770;17441.906;"2025-02-02 19:55"
"2024-12-27";"22:00 - 22:15";17619;17380.65;"2025-02-02 19:55"
"2024-12-27";"22:15 - 22:30";17369;17094.621;"2025-02-02 19:55"
"2024-12-27";"22:30 - 22:45";17069;16752.623;"2025-02-02 19:55"
"2024-12-27";"22:45 - 23:00";16719;16493.525;"2025-02-02 19:55"
"2024-12-27";"23:00 - 23:15";16369;16061.702;"2025-02-02 19:55"
"2024-12-27";"23:15 - 23:30";16119;15943.566;"2025-02-02 19:55"
"2024-12-27";"23:30 - 23:45";15768;15487.43;"2025-02-02 19:55"
"2024-12-27";"23:45 - 24:00";15517;15320.282;"2025-02-02 19:55"
"2024-12-28";"00:00 - 00:15";15150;14923.346;"2025-02-02 19:55"
"2024-12-28";"00:15 - 00:30";14900;14775.119;"2025-02-02 19:55"
"2024-12-28";"00:30 - 00:45";14700;14660.236;"2025-02-02 19:55"
"2024-12-28";"00:45 - 01:00";14550;14496.631;"2025-02-02 19:55"
"2024-12-28";"01:00 - 01:15";14400;14289.018;"2025-02-02 19:55"
"2024-12-28";"01:15 - 01:30";14250;14299.685;"2025-02-02 19:55"
"2024-12-28";"01:30 - 01:45";14150;14110.55;"2025-02-02 19:55"
"2024-12-28";"01:45 - 02:00";14050;14094.54;"2025-02-02 19:55"
"2024-12-28";"02:00 - 02:15";14000;13868.929;"2025-02-02 19:55"
"2024-12-28";"02:15 - 02:30";14000;13911.827;"2025-02-02 19:55"
"2024-12-28";"02:30 - 02:45";13950;13859.603;"2025-02-02 19:55"
"2024-12-28";"02:45 - 03:00";13900;13834.468;"2025-02-02 19:55"
"2024-12-28";"03:00 - 03:15";13850;13850.94;"2025-02-02 19:55"
"2024-12-28";"03:15 - 03:30";13850;13619.962;"2025-02-02 19:55"
"2024-12-28";"03:30 - 03:45";13850;13788.718;"2025-02-02 19:55"
"2024-12-28";"03:45 - 04:00";13900;13739.169;"2025-02-02 19:55"
"2024-12-28";"04:00 - 04:15";13950;13797.597;"2025-02-02 19:55"
"2024-12-28";"04:15 - 04:30";14050;13845.684;"2025-02-02 19:55"
"2024-12-28";"04:30 - 04:45";14150;14048.586;"2025-02-02 19:55"
"2024-12-28";"04:45 - 05:00";14250;14173.423;"2025-02-02 19:55"
"2024-12-28";"05:00 - 05:15";14350;14174.869;"2025-02-02 19:55"
"2024-12-28";"05:15 - 05:30";14450;14242.588;"2025-02-02 19:55"
"2024-12-28";"05:30 - 05:45";14550;14471.96;"2025-02-02 19:55"
"2024-12-28";"05:45 - 06:00";14800;14667.327;"2025-02-02 19:55"
"2024-12-28";"06:00 - 06:15";15250;15157.332;"2025-02-02 19:55"
"2024-12-28";"06:15 - 06:30";15500;15308.885;"2025-02-02 19:55"
"2024-12-28";"06:30 - 06:45";15700;15519.049;"2025-02-02 19:55"
"2024-12-28";"06:45 - 07:00";15900;15655.303;"2025-02-02 19:55"
"2024-12-28";"07:00 - 07:15";16100;15813.705;"2025-02-02 19:55"
"2024-12-28";"07:15 - 07:30";16250;15959.303;"2025-02-02 19:55"
"2024-12-28";"07:30 - 07:45";16300;16080.388;"2025-02-02 19:55"
"2024-12-28";"07:45 - 08:00";16450;16196.141;"2025-02-02 19:55"
"2024-12-28";"08:00 - 08:15";16700;16677.582;"2025-02-02 19:55"
"2024-12-28";"08:15 - 08:30";16950;16993.557;"2025-02-02 19:55"
"2024-12-28";"08:30 - 08:45";17150;17159.203;"2025-02-02 19:55"
"2024-12-28";"08:45 - 09:00";17450;17415.367;"2025-02-02 19:55"
"2024-12-28";"09:00 - 09:15";17650;17579.73;"2025-02-02 19:55"
"2024-12-28";"09:15 - 09:30";17850;17739.557;"2025-02-02 19:55"
"2024-12-28";"09:30 - 09:45";18050;17988.05;"2025-02-02 19:55"
"2024-12-28";"09:45 - 10:00";18100;18184.992;"2025-02-02 19:55"
"2024-12-28";"10:00 - 10:15";18250;18473.78;"2025-02-02 19:55"
"2024-12-28";"10:15 - 10:30";18400;18611.553;"2025-02-02 19:55"
"2024-12-28";"10:30 - 10:45";18500;18765.633;"2025-02-02 19:55"
"2024-12-28";"10:45 - 11:00";18600;18710.605;"2025-02-02 19:55"
"2024-12-28";"11:00 - 11:15";18600;18584.592;"2025-02-02 19:55"
"2024-12-28";"11:15 - 11:30";18600;18669.611;"2025-02-02 19:55"
"2024-12-28";"11:30 - 11:45";18600;18778.574;"2025-02-02 19:55"
"2024-12-28";"11:45 - 12:00";18650;18665.799;"2025-02-02 19:55"
"2024-12-28";"12:00 - 12:15";18650;18941.855;"2025-02-02 19:55"
"2024-12-28";"12:15 - 12:30";18650;18763.531;"2025-02-02 19:55"
"2024-12-28";"12:30 - 12:45";18650;18841.531;"2025-02-02 19:55"
"2024-12-28";"12:45 - 13:00";18700;18891.385;"2025-02-02 19:55"
"2024-12-28";"13:00 - 13:15";18800;19122.135;"2025-02-02 19:55"
"2024-12-28";"13:15 - 13:30";18800;19252.883;"2025-02-02 19:55"
"2024-12-28";"13:30 - 13:45";18800;19233.24;"2025-02-02 19:55"
"2024-12-28";"13:45 - 14:00";18600;18964.227;"2025-02-02 19:55"
"2024-12-28";"14:00 - 14:15";18550;18956.604;"2025-02-02 19:55"
"2024-12-28";"14:15 - 14:30";18550;19132.777;"2025-02-02 19:55"
"2024-12-28";"14:30 - 14:45";18550;19168.402;"2025-02-02 19:55"
"2024-12-28";"14:45 - 15:00";18550;19045.902;"2025-02-02 19:55"
"2024-12-28";"15:00 - 15:15";18550;18930.277;"2025-02-02 19:55"
"2024-12-28";"15:15 - 15:30";18800;19029.068;"2025-02-02 19:55"
"2024-12-28";"15:30 - 15:45";19050;19160.092;"2025-02-02 19:55"
"2024-12-28";"15:45 - 16:00";19350;19336.86;"2025-02-02 19:55"
"2024-12-28";"16:00 - 16:15";19600;19506.174;"2025-02-02 19:55"
"2024-12-28";"16:15 - 16:30";19650;19633.117;"2025-02-02 19:55"
"2024-12-28";"16:30 - 16:45";19650;19649.656;"2025-02-02 19:55"
"2024-12-28";"16:45 - 17:00";19650;19691.365;"2025-02-02 19:55"
"2024-12-28";"17:00 - 17:15";19650;19610.072;"2025-02-02 19:55"
"2024-12-28";"17:15 - 17:30";19650;19492.586;"2025-02-02 19:55"
"2024-12-28";"17:30 - 17:45";19600;19425.434;"2025-02-02 19:55"
"2024-12-28";"17:45 - 18:00";19500;19263.17;"2025-02-02 19:55"
"2024-12-28";"18:00 - 18:15";19450;19262.639;"2025-02-02 19:55"
"2024-12-28";"18:15 - 18:30";19350;19214.09;"2025-02-02 19:55"
"2024-12-28";"18:30 - 18:45";19300;19179.883;"2025-02-02 19:55"
"2024-12-28";"18:45 - 19:00";19250;19007.562;"2025-02-02 19:55"
"2024-12-28";"19:00 - 19:15";19200;19143.018;"2025-02-02 19:55"
"2024-12-28";"19:15 - 19:30";19150;18994.67;"2025-02-02 19:55"
"2024-12-28";"19:30 - 19:45";19100;18890.889;"2025-02-02 19:55"
"2024-12-28";"19:45 - 20:00";19000;18862.791;"2025-02-02 19:55"
"2024-12-28";"20:00 - 20:15";18900;18697.162;"2025-02-02 19:55"
"2024-12-28";"20:15 - 20:30";18700;18574.807;"2025-02-02 19:55"
"2024-12-28";"20:30 - 20:45";18500;18260.502;"2025-02-02 19:55"
"2024-12-28";"20:45 - 21:00";18350;18055.096;"2025-02-02 19:55"
"2024-12-28";"21:00 - 21:15";18100;17816.486;"2025-02-02 19:55"
"2024-12-28";"21:15 - 21:30";17800;17446.873;"2025-02-02 19:55"
"2024-12-28";"21:30 - 21:45";17550;17313.248;"2025-02-02 19:55"
"2024-12-28";"21:45 - 22:00";17300;17080.016;"2025-02-02 19:55"
"2024-12-28";"22:00 - 22:15";17050;16837.785;"2025-02-02 19:55"
"2024-12-28";"22:15 - 22:30";16800;16769.377;"2025-02-02 19:55"
"2024-12-28";"22:30 - 22:45";16600;16304.865;"2025-02-02 19:55"
"2024-12-28";"22:45 - 23:00";16300;16092.276;"2025-02-02 19:55"
"2024-12-28";"23:00 - 23:15";16000;15783.95;"2025-02-02 19:55"
"2024-12-28";"23:15 - 23:30";15750;15471.537;"2025-02-02 19:55"
"2024-12-28";"23:30 - 23:45";15500;15039.83;"2025-02-02 19:55"
"2024-12-28";"23:45 - 24:00";15150;14909.825;"2025-02-02 19:55"
"2024-12-29";"00:00 - 00:15";14900;14761.102;"2025-02-02 19:55"
"2024-12-29";"00:15 - 00:30";14800;14343.157;"2025-02-02 19:55"
"2024-12-29";"00:30 - 00:45";14600;14387.088;"2025-02-02 19:55"
"2024-12-29";"00:45 - 01:00";14450;14070.084;"2025-02-02 19:55"
"2024-12-29";"01:00 - 01:15";14300;14040.259;"2025-02-02 19:55"
"2024-12-29";"01:15 - 01:30";14150;13858.876;"2025-02-02 19:55"
"2024-12-29";"01:30 - 01:45";14050;13684.701;"2025-02-02 19:55"
"2024-12-29";"01:45 - 02:00";13950;13676.955;"2025-02-02 19:55"
"2024-12-29";"02:00 - 02:15";13850;13315.922;"2025-02-02 19:55"
"2024-12-29";"02:15 - 02:30";13800;13385.908;"2025-02-02 19:55"
"2024-12-29";"02:30 - 02:45";13750;13206.307;"2025-02-02 19:55"
"2024-12-29";"02:45 - 03:00";13700;13294.119;"2025-02-02 19:55"
"2024-12-29";"03:00 - 03:15";13650;13073.382;"2025-02-02 19:55"
"2024-12-29";"03:15 - 03:30";13650;13219.812;"2025-02-02 19:55"
"2024-12-29";"03:30 - 03:45";13650;13036.296;"2025-02-02 19:55"
"2024-12-29";"03:45 - 04:00";13650;13164.852;"2025-02-02 19:55"
"2024-12-29";"04:00 - 04:15";13650;13066.67;"2025-02-02 19:55"
"2024-12-29";"04:15 - 04:30";13700;13191.9;"2025-02-02 19:55"
"2024-12-29";"04:30 - 04:45";13750;13268.666;"2025-02-02 19:55"
"2024-12-29";"04:45 - 05:00";13850;13297.907;"2025-02-02 19:55"
"2024-12-29";"05:00 - 05:15";13950;13452.268;"2025-02-02 19:55"
"2024-12-29";"05:15 - 05:30";14050;13553.013;"2025-02-02 19:55"
"2024-12-29";"05:30 - 05:45";14150;13614.661;"2025-02-02 19:55"
"2024-12-29";"05:45 - 06:00";14300;13739.27;"2025-02-02 19:55"
"2024-12-29";"06:00 - 06:15";14450;13854.422;"2025-02-02 19:55"
"2024-12-29";"06:15 - 06:30";14600;13940.218;"2025-02-02 19:55"
"2024-12-29";"06:30 - 06:45";14750;14086.412;"2025-02-02 19:55"
"2024-12-29";"06:45 - 07:00";14850;14259.692;"2025-02-02 19:55"
"2024-12-29";"07:00 - 07:15";14900;14430.523;"2025-02-02 19:55"
"2024-12-29";"07:15 - 07:30";14900;14197.497;"2025-02-02 19:55"
"2024-12-29";"07:30 - 07:45";14950;14388.167;"2025-02-02 19:55"
"2024-12-29";"07:45 - 08:00";15100;14449.534;"2025-02-02 19:55"
"2024-12-29";"08:00 - 08:15";15250;14925.309;"2025-02-02 19:55"
"2024-12-29";"08:15 - 08:30";15450;15023.573;"2025-02-02 19:55"
"2024-12-29";"08:30 - 08:45";15700;14946.597;"2025-02-02 19:55"
"2024-12-29";"08:45 - 09:00";15950;15217.559;"2025-02-02 19:55"
"2024-12-29";"09:00 - 09:15";16250;15318.207;"2025-02-02 19:55"
"2024-12-29";"09:15 - 09:30";16500;15521.483;"2025-02-02 19:55"
"2024-12-29";"09:30 - 09:45";16600;15602.698;"2025-02-02 19:55"
"2024-12-29";"09:45 - 10:00";16700;15961.902;"2025-02-02 19:55"
"2024-12-29";"10:00 - 10:15";16800;16059.439;"2025-02-02 19:55"
"2024-12-29";"10:15 - 10:30";16900;15996.302;"2025-02-02 19:55"
"2024-12-29";"10:30 - 10:45";16950;16104.702;"2025-02-02 19:55"
"2024-12-29";"10:45 - 11:00";16950;15996.407;"2025-02-02 19:55"
"2024-12-29";"11:00 - 11:15";16900;16213.832;"2025-02-02 19:55"
"2024-12-29";"11:15 - 11:30";16850;16089.013;"2025-02-02 19:55"
"2024-12-29";"11:30 - 11:45";16800;16155.122;"2025-02-02 19:55"
"2024-12-29";"11:45 - 12:00";16750;16259.224;"2025-02-02 19:55"
"2024-12-29";"12:00 - 12:15";16650;16067.377;"2025-02-02 19:55"
"2024-12-29";"12:15 - 12:30";16650;16407.678;"2025-02-02 19:55"
"2024-12-29";"12:30 - 12:45";16650;16297.139;"2025-02-02 19:55"
"2024-12-29";"12:45 - 13:00";16650;16463.785;"2025-02-02 19:55"
"2024-12-29";"13:00 - 13:15";16650;16741.918;"2025-02-02 19:55"
"2024-12-29";"13:15 - 13:30";16650;16747;"2025-02-02 19:55"
"2024-12-29";"13:30 - 13:45";16650;16729.633;"2025-02-02 19:55"
"2024-12-29";"13:45 - 14:00";16650;16528.104;"2025-02-02 19:55"
"2024-12-29";"14:00 - 14:15";16650;16649.918;"2025-02-02 19:55"
"2024-12-29";"14:15 - 14:30";16650;16703.844;"2025-02-02 19:55"
"2024-12-29";"14:30 - 14:45";16650;16853.918;"2025-02-02 19:55"
"2024-12-29";"14:45 - 15:00";16650;16884.115;"2025-02-02 19:55"
"2024-12-29";"15:00 - 15:15";16600;16655.38;"2025-02-02 19:55"
"2024-12-29";"15:15 - 15:30";16750;16899.916;"2025-02-02 19:55"
"2024-12-29";"15:30 - 15:45";17050;17084.842;"2025-02-02 19:55"
"2024-12-29";"15:45 - 16:00";17350;17336.768;"2025-02-02 19:55"
"2024-12-29";"16:00 - 16:15";17850;17621.926;"2025-02-02 19:55"
"2024-12-29";"16:15 - 16:30";18050;17698.656;"2025-02-02 19:55"
"2024-12-29";"16:30 - 16:45";18200;17896.807;"2025-02-02 19:55"
"2024-12-29";"16:45 - 17:00";18350;17848.6;"2025-02-02 19:55"
"2024-12-29";"17:00 - 17:15";18400;17793.904;"2025-02-02 19:55"
"2024-12-29";"17:15 - 17:30";18500;17918.562;"2025-02-02 19:55"
"2024-12-29";"17:30 - 17:45";18500;18039.316;"2025-02-02 19:55"
"2024-12-29";"17:45 - 18:00";18500;17929.555;"2025-02-02 19:55"
"2024-12-29";"18:00 - 18:15";18500;17919.01;"2025-02-02 19:55"
"2024-12-29";"18:15 - 18:30";18500;17929.266;"2025-02-02 19:55"
"2024-12-29";"18:30 - 18:45";18500;17949.852;"2025-02-02 19:55"
"2024-12-29";"18:45 - 19:00";18500;17891.047;"2025-02-02 19:55"
"2024-12-29";"19:00 - 19:15";18500;17869.887;"2025-02-02 19:55"
"2024-12-29";"19:15 - 19:30";18500;17981.027;"2025-02-02 19:55"
"2024-12-29";"19:30 - 19:45";18500;17803.988;"2025-02-02 19:55"
"2024-12-29";"19:45 - 20:00";18450;17870.758;"2025-02-02 19:55"
"2024-12-29";"20:00 - 20:15";18350;17664.008;"2025-02-02 19:55"
"2024-12-29";"20:15 - 20:30";18200;17504.705;"2025-02-02 19:55"
"2024-12-29";"20:30 - 20:45";17950;17515.518;"2025-02-02 19:55"
"2024-12-29";"20:45 - 21:00";17750;17128.393;"2025-02-02 19:55"
"2024-12-29";"21:00 - 21:15";17600;17089.543;"2025-02-02 19:55"
"2024-12-29";"21:15 - 21:30";17400;16754.053;"2025-02-02 19:55"
"2024-12-29";"21:30 - 21:45";17200;16516.395;"2025-02-02 19:55"
"2024-12-29";"21:45 - 22:00";17050;16307.419;"2025-02-02 19:55"
"2024-12-29";"22:00 - 22:15";16800;16107.843;"2025-02-02 19:55"
"2024-12-29";"22:15 - 22:30";16600;16002.521;"2025-02-02 19:55"
"2024-12-29";"22:30 - 22:45";16400;15755.091;"2025-02-02 19:55"
"2024-12-29";"22:45 - 23:00";16100;15426.999;"2025-02-02 19:55"
"2024-12-29";"23:00 - 23:15";15800;15204.904;"2025-02-02 19:55"
"2024-12-29";"23:15 - 23:30";15550;14840.239;"2025-02-02 19:55"
"2024-12-29";"23:30 - 23:45";15250;14493.435;"2025-02-02 19:55"
"2024-12-29";"23:45 - 24:00";15000;14557.271;"2025-02-02 19:55"
"2024-12-30";"00:00 - 00:15";14500;14156.935;"2025-02-02 19:55"
"2024-12-30";"00:15 - 00:30";14350;14010.952;"2025-02-02 19:55"
"2024-12-30";"00:30 - 00:45";14200;13915.891;"2025-02-02 19:55"
"2024-12-30";"00:45 - 01:00";14100;13741.115;"2025-02-02 19:55"
"2024-12-30";"01:00 - 01:15";14000;13569.058;"2025-02-02 19:55"
"2024-12-30";"01:15 - 01:30";13900;13459.951;"2025-02-02 19:55"
"2024-12-30";"01:30 - 01:45";13800;13510.821;"2025-02-02 19:55"
"2024-12-30";"01:45 - 02:00";13750;13350.089;"2025-02-02 19:55"
"2024-12-30";"02:00 - 02:15";13700;13244.297;"2025-02-02 19:55"
"2024-12-30";"02:15 - 02:30";13650;13287.668;"2025-02-02 19:55"
"2024-12-30";"02:30 - 02:45";13650;13222.877;"2025-02-02 19:55"
"2024-12-30";"02:45 - 03:00";13650;13264.988;"2025-02-02 19:55"
"2024-12-30";"03:00 - 03:15";13650;13324.035;"2025-02-02 19:55"
"2024-12-30";"03:15 - 03:30";13650;13247.457;"2025-02-02 19:55"
"2024-12-30";"03:30 - 03:45";13650;13216.176;"2025-02-02 19:55"
"2024-12-30";"03:45 - 04:00";13650;13278.759;"2025-02-02 19:55"
"2024-12-30";"04:00 - 04:15";13750;13531.846;"2025-02-02 19:55"
"2024-12-30";"04:15 - 04:30";13850;13566.037;"2025-02-02 19:55"
"2024-12-30";"04:30 - 04:45";13950;13832.81;"2025-02-02 19:55"
"2024-12-30";"04:45 - 05:00";14050;13865.216;"2025-02-02 19:55"
"2024-12-30";"05:00 - 05:15";14300;14284.989;"2025-02-02 19:55"
"2024-12-30";"05:15 - 05:30";14500;14505.312;"2025-02-02 19:55"
"2024-12-30";"05:30 - 05:45";14850;14927.889;"2025-02-02 19:55"
"2024-12-30";"05:45 - 06:00";15350;15375.66;"2025-02-02 19:55"
"2024-12-30";"06:00 - 06:15";15850;16063.086;"2025-02-02 19:55"
"2024-12-30";"06:15 - 06:30";16250;16573.46;"2025-02-02 19:55"
"2024-12-30";"06:30 - 06:45";16750;16831.207;"2025-02-02 19:55"
"2024-12-30";"06:45 - 07:00";17100;17361.355;"2025-02-02 19:55"
"2024-12-30";"07:00 - 07:15";17400;17638.387;"2025-02-02 19:55"
"2024-12-30";"07:15 - 07:30";17700;18060.242;"2025-02-02 19:55"
"2024-12-30";"07:30 - 07:45";17950;18162.389;"2025-02-02 19:55"
"2024-12-30";"07:45 - 08:00";18250;18490.3;"2025-02-02 19:55"
"2024-12-30";"08:00 - 08:15";18550;18894.467;"2025-02-02 19:55"
"2024-12-30";"08:15 - 08:30";18900;18906.223;"2025-02-02 19:55"
"2024-12-30";"08:30 - 08:45";19150;18989.213;"2025-02-02 19:55"
"2024-12-30";"08:45 - 09:00";19350;19400.496;"2025-02-02 19:55"
"2024-12-30";"09:00 - 09:15";19450;19464.03;"2025-02-02 19:55"
"2024-12-30";"09:15 - 09:30";19600;19627.797;"2025-02-02 19:55"
"2024-12-30";"09:30 - 09:45";19600;19694.602;"2025-02-02 19:55"
"2024-12-30";"09:45 - 10:00";19650;19679.164;"2025-02-02 19:55"
"2024-12-30";"10:00 - 10:15";19650;19423.547;"2025-02-02 19:55"
"2024-12-30";"10:15 - 10:30";19650;19548.918;"2025-02-02 19:55"
"2024-12-30";"10:30 - 10:45";19650;19713.258;"2025-02-02 19:55"
"2024-12-30";"10:45 - 11:00";19650;19661.041;"2025-02-02 19:55"
"2024-12-30";"11:00 - 11:15";19650;19869.668;"2025-02-02 19:55"
"2024-12-30";"11:15 - 11:30";19650;19880.27;"2025-02-02 19:55"
"2024-12-30";"11:30 - 11:45";19650;19746.014;"2025-02-02 19:55"
"2024-12-30";"11:45 - 12:00";19650;19784.553;"2025-02-02 19:55"
"2024-12-30";"12:00 - 12:15";19650;19792.809;"2025-02-02 19:55"
"2024-12-30";"12:15 - 12:30";19700;19652.316;"2025-02-02 19:55"
"2024-12-30";"12:30 - 12:45";19800;19735.645;"2025-02-02 19:55"
"2024-12-30";"12:45 - 13:00";19950;19762.953;"2025-02-02 19:55"
"2024-12-30";"13:00 - 13:15";20050;20118.123;"2025-02-02 19:55"
"2024-12-30";"13:15 - 13:30";20050;19958.85;"2025-02-02 19:55"
"2024-12-30";"13:30 - 13:45";19700;19950.771;"2025-02-02 19:55"
"2024-12-30";"13:45 - 14:00";19400;19837.932;"2025-02-02 19:55"
"2024-12-30";"14:00 - 14:15";19450;19861.418;"2025-02-02 19:55"
"2024-12-30";"14:15 - 14:30";19450;19979.914;"2025-02-02 19:55"
"2024-12-30";"14:30 - 14:45";19500;19912.033;"2025-02-02 19:55"
"2024-12-30";"14:45 - 15:00";19350;19975.79;"2025-02-02 19:55"
"2024-12-30";"15:00 - 15:15";19350;19959.068;"2025-02-02 19:55"
"2024-12-30";"15:15 - 15:30";19400;20097.293;"2025-02-02 19:55"
"2024-12-30";"15:30 - 15:45";19750;20348.908;"2025-02-02 19:55"
"2024-12-30";"15:45 - 16:00";20100;20327.92;"2025-02-02 19:55"
"2024-12-30";"16:00 - 16:15";20450;20537.078;"2025-02-02 19:55"
"2024-12-30";"16:15 - 16:30";20700;20728.686;"2025-02-02 19:55"
"2024-12-30";"16:30 - 16:45";20800;20637.59;"2025-02-02 19:55"
"2024-12-30";"16:45 - 17:00";20750;20649.12;"2025-02-02 19:55"
"2024-12-30";"17:00 - 17:15";20700;20675.188;"2025-02-02 19:55"
