"349190625","ZAKOPANE                      ","2025","01","07",8.6,,-1.2,,3.2,,-3.9,,3.4,,"S",12,,1.8,,,"9",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","R",,"9",,"9",,"8"
"349190625","ZAKOPANE                      ","2025","01","08",6.4,,-0.4,,2.5,,-2.8,,0.0,,"W",11,,2.3,,0.9,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","Z","05",,,"9",,"8"
"349190625","ZAKOPANE                      ","2025","01","09",8.9,,-0.7,,5.0,,-2.7,,3.2,,"S",10,,2.4,,0.6,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","R",,"9",,"9",,"8"
"349190625","ZAKOPANE                      ","2025","01","10",8.4,,-3.3,,-0.7,,-4.7,,1.3,,"S",8,,3.0,,,"9",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","R","05",,,"9",,"8"
"349190625","ZAKOPANE                      ","2025","01","11",-2.3,,-5.0,,-3.8,,-9.2,,1.3,,"S",12,,2.1,,1.0,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","R","01",,,"9",,"8"
"349190625","ZAKOPANE                      ","2025","01","12",-3.6,,-5.3,,-4.3,,-6.0,,8.9,,"S",16,,1.9,,,"9",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","R","01",,,"9",,"8"
"349190625","ZAKOPANE                      ","2025","01","13",-4.0,,-6.6,,-5.2,,-10.5,,1.5,,"S",30,,0.8,,,"9",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","R","01",,,"9",,"8"
"349190625","ZAKOPANE                      ","2025","01","14",2.0,,-10.3,,-4.0,,-16.5,,2.6,,"S",31,,0.8,,5.5,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","R","01",,,"9",,"8"
"349190625","ZAKOPANE                      ","2025","01","15",1.0,,-2.9,,-1.5,,-3.0,,1.0,,"S",25,,1.1,,,"9",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","R","01",,,"9",,"8"
"349190625","ZAKOPANE                      ","2025","01","16",1.5,,-4.1,,-2.9,,-9.4,,0.0,,"W",25,,1.4,,2.3,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","R","01",,,"9",,"8"
