Data_merged,value,forecast,Godzina,Dzień tygodnia_merged,Maksymalna temperatura dobowa [°C],Minimalna temperatura dobowa [°C],Średnia temperatura dobowa [°C],Temperatura minimalna przy gruncie [°C],Suma dobowa opadu [mm],Rodzaj opadu [S/W/ ],Wysokość pokrywy śnieżnej [cm],Równoważnik wodny śniegu  [mm/cm],Usłonecznienie [godziny],Czas trwania opadu deszczu [godziny],Czas trwania opadu śniegu [godziny],Czas trwania opadu deszczu ze śniegiem [godziny],Czas trwania gradu [godziny],Czas trwania mgły [godziny],Czas trwania zamglenia  [godziny],Czas trwania sadzi [godziny],Czas trwania gołoledzi [godziny],Czas trwania zamieci śnieżnej niskiej [godziny],Czas trwania zamieci śnieżnej wysokiej [godziny],Czas trwania zmętnienia [godziny],Czas trwania wiatru >=10m/s [godziny],Czas trwania wiatru >15m/s [godziny],Czas trwania burzy  [godziny],Czas trwania rosy  [godziny],Czas trwania szronu [godziny],Wystąpienie pokrywy śnieżnej  [0/1],Wystąpienie błyskawicy  [0/1],Stan gruntu [Z/R],Izoterma dolna  [cm],Izoterma górna [cm],Aktynometria  [J/cm2],Data_combined,Dzień tygodnia_combined,Data,Temperatura,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,Dzień wolny,sun
2024-06-05 09:00:00,20882.0,20620.3,9,Wednesday,20.6,13.4,15.9,11.3,2.5,W,,,5.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-05,Wednesday,2024-06-05 09:00:00,19.3,10.8,58.0,0.0,,250.0,7.2,25.9,1012.0,,3.0,0.0,1.0
2024-06-05 10:00:00,20666.0,19887.763,10,Wednesday,20.6,13.4,15.9,11.3,2.5,W,,,5.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-05,Wednesday,2024-06-05 10:00:00,19.8,10.5,55.0,0.0,,260.0,7.2,20.4,1012.0,,3.0,0.0,1.0
2024-06-05 11:00:00,20754.0,19746.125,11,Wednesday,20.6,13.4,15.9,11.3,2.5,W,,,5.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-05,Wednesday,2024-06-05 11:00:00,20.6,10.7,53.0,0.0,,270.0,10.8,24.1,1012.0,,3.0,0.0,1.0
2024-06-05 12:00:00,20773.0,19932.038,12,Wednesday,20.6,13.4,15.9,11.3,2.5,W,,,5.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-05,Wednesday,2024-06-05 12:00:00,21.7,10.5,49.0,0.0,,260.0,10.8,25.9,1011.8,,3.0,0.0,1.0
2024-06-05 13:00:00,20822.0,19569.9,13,Wednesday,20.6,13.4,15.9,11.3,2.5,W,,,5.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-05,Wednesday,2024-06-05 13:00:00,23.0,10.1,44.0,0.0,,230.0,7.2,27.8,1011.5,,3.0,0.0,1.0
2024-06-05 14:00:00,20951.0,19547.288,14,Wednesday,20.6,13.4,15.9,11.3,2.5,W,,,5.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-05,Wednesday,2024-06-05 14:00:00,23.8,10.5,43.0,0.0,,260.0,7.2,27.8,1011.4,,2.0,0.0,1.0
2024-06-05 15:00:00,21079.0,19794.738,15,Wednesday,20.6,13.4,15.9,11.3,2.5,W,,,5.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-05,Wednesday,2024-06-05 15:00:00,24.0,9.9,41.0,0.0,,250.0,10.8,25.9,1011.1,,2.0,0.0,1.0
2024-06-05 16:00:00,21260.0,20370.175,16,Wednesday,20.6,13.4,15.9,11.3,2.5,W,,,5.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-05,Wednesday,2024-06-05 16:00:00,23.7,9.7,41.0,0.0,,240.0,10.8,24.1,1010.9,,2.0,0.0,1.0
2024-06-05 17:00:00,21370.0,20622.9,17,Wednesday,20.6,13.4,15.9,11.3,2.5,W,,,5.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-05,Wednesday,2024-06-05 17:00:00,23.8,10.8,44.0,0.0,,270.0,7.2,18.5,1010.7,,2.0,0.0,1.0
2024-06-05 18:00:00,21477.0,20828.025,18,Wednesday,20.6,13.4,15.9,11.3,2.5,W,,,5.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-05,Wednesday,2024-06-05 18:00:00,23.0,10.8,46.0,0.0,,260.0,7.2,14.8,1010.7,,2.0,0.0,1.0
2024-06-05 19:00:00,21833.0,21420.438,19,Wednesday,20.6,13.4,15.9,11.3,2.5,W,,,5.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-05,Wednesday,2024-06-05 19:00:00,19.7,11.7,60.0,0.0,,180.0,3.6,11.1,1011.3,,2.0,0.0,0.0
2024-06-05 20:00:00,21884.0,21526.425,20,Wednesday,20.6,13.4,15.9,11.3,2.5,W,,,5.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-05,Wednesday,2024-06-05 20:00:00,19.3,12.1,63.0,0.0,,190.0,3.6,11.1,1011.8,,2.0,0.0,0.0
2024-06-05 21:00:00,21491.0,20974.325,21,Wednesday,20.6,13.4,15.9,11.3,2.5,W,,,5.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-05,Wednesday,2024-06-05 21:00:00,18.8,11.8,64.0,0.0,,190.0,7.2,11.1,1011.9,,2.0,0.0,0.0
2024-06-05 22:00:00,19593.0,19538.413,22,Wednesday,20.6,13.4,15.9,11.3,2.5,W,,,5.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-05,Wednesday,2024-06-05 22:00:00,16.1,11.3,73.0,0.0,,190.0,3.6,11.1,1012.2,,2.0,0.0,0.0
2024-06-05 23:00:00,18141.0,18007.563,23,Wednesday,20.6,13.4,15.9,11.3,2.5,W,,,5.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-05,Wednesday,2024-06-05 23:00:00,16.5,12.8,79.0,0.0,,220.0,3.6,13.0,1012.5,,2.0,0.0,0.0
2024-06-06 00:00:00,16546.0,16824.513,0,Thursday,17.5,10.4,13.6,9.9,,,,,10.6,,,,,,,,,,,,,,,,,,,R,,,,2024-06-06,Thursday,2024-06-06 00:00:00,14.9,12.4,85.0,0.0,,290.0,3.6,13.0,1012.4,,3.0,0.0,0.0
2024-06-06 01:00:00,15882.0,16158.163,1,Thursday,17.5,10.4,13.6,9.9,,,,,10.6,,,,,,,,,,,,,,,,,,,R,,,,2024-06-06,Thursday,2024-06-06 01:00:00,17.0,12.9,77.0,0.0,,260.0,3.6,14.8,1012.4,,2.0,0.0,0.0
2024-06-06 02:00:00,15421.0,15902.163,2,Thursday,17.5,10.4,13.6,9.9,,,,,10.6,,,,,,,,,,,,,,,,,,,R,,,,2024-06-06,Thursday,2024-06-06 02:00:00,17.2,13.1,77.0,0.0,,300.0,10.8,14.8,1012.9,,3.0,0.0,0.0
2024-06-06 03:00:00,15414.0,15635.588,3,Thursday,17.5,10.4,13.6,9.9,,,,,10.6,,,,,,,,,,,,,,,,,,,R,,,,2024-06-06,Thursday,2024-06-06 03:00:00,16.7,13.6,82.0,0.0,,290.0,10.8,16.7,1013.3,,3.0,0.0,1.0
2024-06-06 04:00:00,15607.0,15576.638,4,Thursday,17.5,10.4,13.6,9.9,,,,,10.6,,,,,,,,,,,,,,,,,,,R,,,,2024-06-06,Thursday,2024-06-06 04:00:00,16.2,14.7,91.0,1.1,,270.0,7.2,18.5,1013.9,,18.0,0.0,1.0
2024-06-06 05:00:00,16632.0,16265.338,5,Thursday,17.5,10.4,13.6,9.9,,,,,10.6,,,,,,,,,,,,,,,,,,,R,,,,2024-06-06,Thursday,2024-06-06 05:00:00,16.4,15.1,92.0,1.7,,280.0,7.2,20.4,1014.2,,18.0,0.0,1.0
2024-06-06 06:00:00,19802.0,18598.988,6,Thursday,17.5,10.4,13.6,9.9,,,,,10.6,,,,,,,,,,,,,,,,,,,R,,,,2024-06-06,Thursday,2024-06-06 06:00:00,17.9,15.3,85.0,0.4,,230.0,3.6,22.2,1014.7,,3.0,0.0,1.0
2024-06-06 07:00:00,20828.0,20290.163,7,Thursday,17.5,10.4,13.6,9.9,,,,,10.6,,,,,,,,,,,,,,,,,,,R,,,,2024-06-06,Thursday,2024-06-06 07:00:00,20.2,14.6,70.0,0.0,,260.0,14.4,25.9,1014.9,,3.0,0.0,1.0
2024-06-06 08:00:00,21223.0,20878.963,8,Thursday,17.5,10.4,13.6,9.9,,,,,10.6,,,,,,,,,,,,,,,,,,,R,,,,2024-06-06,Thursday,2024-06-06 08:00:00,19.9,14.7,72.0,0.1,,290.0,21.6,27.8,1015.3,,3.0,0.0,1.0
2024-06-06 09:00:00,21017.0,20641.525,9,Thursday,17.5,10.4,13.6,9.9,,,,,10.6,,,,,,,,,,,,,,,,,,,R,,,,2024-06-06,Thursday,2024-06-06 09:00:00,21.5,13.9,62.0,0.2,,290.0,21.6,27.8,1015.9,,3.0,0.0,1.0
2024-06-06 10:00:00,20822.0,20193.975,10,Thursday,17.5,10.4,13.6,9.9,,,,,10.6,,,,,,,,,,,,,,,,,,,R,,,,2024-06-06,Thursday,2024-06-06 10:00:00,22.7,13.5,56.0,0.0,,300.0,21.6,31.5,1016.4,,3.0,0.0,1.0
2024-06-06 11:00:00,20909.0,20288.825,11,Thursday,17.5,10.4,13.6,9.9,,,,,10.6,,,,,,,,,,,,,,,,,,,R,,,,2024-06-06,Thursday,2024-06-06 11:00:00,21.4,13.8,62.0,0.0,,300.0,18.0,31.5,1016.8,,3.0,0.0,1.0
2024-06-06 12:00:00,20873.0,20490.413,12,Thursday,17.5,10.4,13.6,9.9,,,,,10.6,,,,,,,,,,,,,,,,,,,R,,,,2024-06-06,Thursday,2024-06-06 12:00:00,21.3,11.9,55.0,0.0,,300.0,18.0,31.5,1016.8,,3.0,0.0,1.0
2024-06-06 13:00:00,20893.0,20439.575,13,Thursday,17.5,10.4,13.6,9.9,,,,,10.6,,,,,,,,,,,,,,,,,,,R,,,,2024-06-06,Thursday,2024-06-06 13:00:00,22.3,10.8,48.0,0.0,,310.0,18.0,29.6,1016.7,,2.0,0.0,1.0
2024-06-06 14:00:00,21037.0,19913.35,14,Thursday,17.5,10.4,13.6,9.9,,,,,10.6,,,,,,,,,,,,,,,,,,,R,,,,2024-06-06,Thursday,2024-06-06 14:00:00,22.0,11.1,50.0,0.0,,310.0,14.4,27.8,1016.7,,2.0,0.0,1.0
2024-06-06 15:00:00,21156.0,20327.325,15,Thursday,17.5,10.4,13.6,9.9,,,,,10.6,,,,,,,,,,,,,,,,,,,R,,,,2024-06-06,Thursday,2024-06-06 15:00:00,21.9,9.1,44.0,0.0,,280.0,18.0,25.9,1016.4,,2.0,0.0,1.0
2024-06-06 16:00:00,21316.0,20607.75,16,Thursday,17.5,10.4,13.6,9.9,,,,,10.6,,,,,,,,,,,,,,,,,,,R,,,,2024-06-06,Thursday,2024-06-06 16:00:00,21.6,8.8,44.0,0.0,,310.0,10.8,24.1,1016.6,,2.0,0.0,1.0
2024-06-06 17:00:00,21423.0,20635.713,17,Thursday,17.5,10.4,13.6,9.9,,,,,10.6,,,,,,,,,,,,,,,,,,,R,,,,2024-06-06,Thursday,2024-06-06 17:00:00,21.9,8.4,42.0,0.0,,280.0,7.2,20.4,1016.3,,2.0,0.0,1.0
2024-06-06 18:00:00,21527.0,20869.3,18,Thursday,17.5,10.4,13.6,9.9,,,,,10.6,,,,,,,,,,,,,,,,,,,R,,,,2024-06-06,Thursday,2024-06-06 18:00:00,20.5,8.8,47.0,0.0,,320.0,7.2,16.7,1016.4,,2.0,0.0,1.0
2024-06-06 19:00:00,21874.0,21388.2,19,Thursday,17.5,10.4,13.6,9.9,,,,,10.6,,,,,,,,,,,,,,,,,,,R,,,,2024-06-06,Thursday,2024-06-06 19:00:00,19.2,9.9,55.0,0.0,,300.0,3.6,14.8,1016.8,,2.0,0.0,0.0
2024-06-06 20:00:00,21915.0,21541.6,20,Thursday,17.5,10.4,13.6,9.9,,,,,10.6,,,,,,,,,,,,,,,,,,,R,,,,2024-06-06,Thursday,2024-06-06 20:00:00,17.1,10.2,64.0,0.0,,130.0,3.6,13.0,1016.9,,2.0,0.0,0.0
2024-06-06 21:00:00,21517.0,20969.975,21,Thursday,17.5,10.4,13.6,9.9,,,,,10.6,,,,,,,,,,,,,,,,,,,R,,,,2024-06-06,Thursday,2024-06-06 21:00:00,17.9,10.0,60.0,0.0,,110.0,7.2,11.1,1016.4,,2.0,0.0,0.0
2024-06-06 22:00:00,19610.0,19498.213,22,Thursday,17.5,10.4,13.6,9.9,,,,,10.6,,,,,,,,,,,,,,,,,,,R,,,,2024-06-06,Thursday,2024-06-06 22:00:00,17.6,11.2,66.0,0.0,,110.0,7.2,13.0,1016.3,,2.0,0.0,0.0
2024-06-06 23:00:00,18154.0,17950.763,23,Thursday,17.5,10.4,13.6,9.9,,,,,10.6,,,,,,,,,,,,,,,,,,,R,,,,2024-06-06,Thursday,2024-06-06 23:00:00,17.0,12.5,75.0,0.0,,150.0,3.6,11.1,1016.8,,3.0,0.0,0.0
2024-06-07 00:00:00,16452.0,16691.213,0,Friday,17.0,8.1,13.2,6.4,1.2,W,,,9.4,,,,,,,,,,,,,,,,,,,R,,,,2024-06-07,Friday,2024-06-07 00:00:00,16.8,13.7,82.0,3.0,,340.0,3.6,13.0,1017.2,,17.0,0.0,0.0
2024-06-07 01:00:00,15798.0,16078.313,1,Friday,17.0,8.1,13.2,6.4,1.2,W,,,9.4,,,,,,,,,,,,,,,,,,,R,,,,2024-06-07,Friday,2024-06-07 01:00:00,14.8,12.8,88.0,3.6,,330.0,7.2,11.1,1017.8,,7.0,0.0,0.0
2024-06-07 02:00:00,15345.0,15648.025,2,Friday,17.0,8.1,13.2,6.4,1.2,W,,,9.4,,,,,,,,,,,,,,,,,,,R,,,,2024-06-07,Friday,2024-06-07 02:00:00,14.1,13.0,93.0,0.6,,130.0,3.6,11.1,1017.6,,7.0,0.0,0.0
2024-06-07 03:00:00,15347.0,15663.063,3,Friday,17.0,8.1,13.2,6.4,1.2,W,,,9.4,,,,,,,,,,,,,,,,,,,R,,,,2024-06-07,Friday,2024-06-07 03:00:00,14.2,13.2,94.0,1.9,,140.0,7.2,13.0,1017.0,,7.0,0.0,1.0
2024-06-07 04:00:00,15551.0,15558.85,4,Friday,17.0,8.1,13.2,6.4,1.2,W,,,9.4,,,,,,,,,,,,,,,,,,,R,,,,2024-06-07,Friday,2024-06-07 04:00:00,14.3,13.3,94.0,0.8,,160.0,3.6,13.0,1016.9,,18.0,0.0,1.0
2024-06-07 05:00:00,16686.0,16115.3,5,Friday,17.0,8.1,13.2,6.4,1.2,W,,,9.4,,,,,,,,,,,,,,,,,,,R,,,,2024-06-07,Friday,2024-06-07 05:00:00,14.6,13.1,91.0,0.0,,160.0,3.6,13.0,1016.9,,17.0,0.0,1.0
2024-06-07 06:00:00,19667.0,18408.7,6,Friday,17.0,8.1,13.2,6.4,1.2,W,,,9.4,,,,,,,,,,,,,,,,,,,R,,,,2024-06-07,Friday,2024-06-07 06:00:00,16.1,12.6,80.0,0.0,,210.0,3.6,14.8,1017.1,,2.0,0.0,1.0
2024-06-07 07:00:00,20693.0,20329.913,7,Friday,17.0,8.1,13.2,6.4,1.2,W,,,9.4,,,,,,,,,,,,,,,,,,,R,,,,2024-06-07,Friday,2024-06-07 07:00:00,17.8,12.0,69.0,0.0,,70.0,10.8,14.8,1017.0,,2.0,0.0,1.0
2024-06-07 08:00:00,21078.0,20874.363,8,Friday,17.0,8.1,13.2,6.4,1.2,W,,,9.4,,,,,,,,,,,,,,,,,,,R,,,,2024-06-07,Friday,2024-06-07 08:00:00,18.6,12.1,66.0,0.0,,130.0,10.8,14.8,1017.2,,2.0,0.0,1.0
2024-06-07 09:00:00,20884.0,21064.325,9,Friday,17.0,8.1,13.2,6.4,1.2,W,,,9.4,,,,,,,,,,,,,,,,,,,R,,,,2024-06-07,Friday,2024-06-07 09:00:00,19.7,12.0,61.0,0.0,,120.0,10.8,16.7,1017.0,,2.0,0.0,1.0
2024-06-07 10:00:00,20239.0,20177.65,10,Friday,17.0,8.1,13.2,6.4,1.2,W,,,9.4,,,,,,,,,,,,,,,,,,,R,,,,2024-06-07,Friday,2024-06-07 10:00:00,20.6,9.8,50.0,0.0,,100.0,10.8,16.7,1016.5,,2.0,0.0,1.0
2024-06-07 11:00:00,20238.0,20311.2,11,Friday,17.0,8.1,13.2,6.4,1.2,W,,,9.4,,,,,,,,,,,,,,,,,,,R,,,,2024-06-07,Friday,2024-06-07 11:00:00,21.8,10.6,49.0,0.0,,110.0,7.2,16.7,1016.0,,2.0,0.0,1.0
2024-06-07 12:00:00,20181.0,20914.213,12,Friday,17.0,8.1,13.2,6.4,1.2,W,,,9.4,,,,,,,,,,,,,,,,,,,R,,,,2024-06-07,Friday,2024-06-07 12:00:00,21.3,9.2,46.0,0.0,,90.0,10.8,16.7,1015.7,,3.0,0.0,1.0
2024-06-07 13:00:00,20187.0,21099.538,13,Friday,17.0,8.1,13.2,6.4,1.2,W,,,9.4,,,,,,,,,,,,,,,,,,,R,,,,2024-06-07,Friday,2024-06-07 13:00:00,21.7,9.2,45.0,0.0,,250.0,3.6,18.5,1015.3,,2.0,0.0,1.0
2024-06-07 14:00:00,20170.0,20600.488,14,Friday,17.0,8.1,13.2,6.4,1.2,W,,,9.4,,,,,,,,,,,,,,,,,,,R,,,,2024-06-07,Friday,2024-06-07 14:00:00,20.8,11.4,55.0,0.0,,160.0,3.6,18.5,1014.9,,2.0,0.0,1.0
2024-06-07 15:00:00,20223.0,20385.838,15,Friday,17.0,8.1,13.2,6.4,1.2,W,,,9.4,,,,,,,,,,,,,,,,,,,R,,,,2024-06-07,Friday,2024-06-07 15:00:00,21.0,12.4,58.0,0.0,,160.0,7.2,20.4,1014.6,,2.0,0.0,1.0
2024-06-07 16:00:00,20162.0,20402.6,16,Friday,17.0,8.1,13.2,6.4,1.2,W,,,9.4,,,,,,,,,,,,,,,,,,,R,,,,2024-06-07,Friday,2024-06-07 16:00:00,21.5,12.6,57.0,0.2,,170.0,7.2,16.7,1014.3,,2.0,0.0,1.0
2024-06-07 17:00:00,20258.0,20553.6,17,Friday,17.0,8.1,13.2,6.4,1.2,W,,,9.4,,,,,,,,,,,,,,,,,,,R,,,,2024-06-07,Friday,2024-06-07 17:00:00,21.5,13.4,60.0,0.0,,220.0,7.2,18.5,1014.1,,2.0,0.0,1.0
2024-06-07 18:00:00,20626.0,20521.938,18,Friday,17.0,8.1,13.2,6.4,1.2,W,,,9.4,,,,,,,,,,,,,,,,,,,R,,,,2024-06-07,Friday,2024-06-07 18:00:00,19.3,12.1,63.0,0.0,,310.0,18.0,20.4,1014.5,,2.0,0.0,1.0
2024-06-07 19:00:00,20997.0,20968.15,19,Friday,17.0,8.1,13.2,6.4,1.2,W,,,9.4,,,,,,,,,,,,,,,,,,,R,,,,2024-06-07,Friday,2024-06-07 19:00:00,17.3,12.6,74.0,0.0,,290.0,14.4,22.2,1015.3,,2.0,0.0,0.0
2024-06-07 20:00:00,20952.0,21008.475,20,Friday,17.0,8.1,13.2,6.4,1.2,W,,,9.4,,,,,,,,,,,,,,,,,,,R,,,,2024-06-07,Friday,2024-06-07 20:00:00,15.8,11.2,74.0,0.0,,320.0,14.4,20.4,1016.2,,2.0,0.0,0.0
2024-06-07 21:00:00,20616.0,20524.65,21,Friday,17.0,8.1,13.2,6.4,1.2,W,,,9.4,,,,,,,,,,,,,,,,,,,R,,,,2024-06-07,Friday,2024-06-07 21:00:00,14.0,9.8,76.0,0.0,,330.0,10.8,20.4,1016.6,,2.0,0.0,0.0
2024-06-07 22:00:00,19117.0,19189.413,22,Friday,17.0,8.1,13.2,6.4,1.2,W,,,9.4,,,,,,,,,,,,,,,,,,,R,,,,2024-06-07,Friday,2024-06-07 22:00:00,13.1,9.4,78.0,0.0,,320.0,10.8,22.2,1016.9,,1.0,0.0,0.0
2024-06-07 23:00:00,17664.0,17842.338,23,Friday,17.0,8.1,13.2,6.4,1.2,W,,,9.4,,,,,,,,,,,,,,,,,,,R,,,,2024-06-07,Friday,2024-06-07 23:00:00,12.9,9.7,81.0,0.0,,270.0,7.2,20.4,1017.0,,2.0,0.0,0.0
2024-06-08 00:00:00,16328.0,16507.3,0,Saturday,22.8,12.0,17.1,11.2,2.3,W,,,9.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-08,Saturday,2024-06-08 00:00:00,11.8,9.5,86.0,0.0,,280.0,7.2,18.5,1016.8,,1.0,1.0,0.0
2024-06-08 01:00:00,15571.0,15750.325,1,Saturday,22.8,12.0,17.1,11.2,2.3,W,,,9.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-08,Saturday,2024-06-08 01:00:00,11.7,9.3,85.0,0.0,,280.0,7.2,16.7,1016.9,,2.0,1.0,0.0
2024-06-08 02:00:00,15065.0,15388.025,2,Saturday,22.8,12.0,17.1,11.2,2.3,W,,,9.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-08,Saturday,2024-06-08 02:00:00,11.1,9.0,87.0,0.0,,250.0,7.2,14.8,1017.0,,2.0,1.0,0.0
2024-06-08 03:00:00,14964.0,15106.113,3,Saturday,22.8,12.0,17.1,11.2,2.3,W,,,9.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-08,Saturday,2024-06-08 03:00:00,10.3,8.7,90.0,0.0,,200.0,3.6,13.0,1017.2,,2.0,1.0,1.0
2024-06-08 04:00:00,14665.0,14744.938,4,Saturday,22.8,12.0,17.1,11.2,2.3,W,,,9.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-08,Saturday,2024-06-08 04:00:00,11.9,9.6,86.0,0.0,,270.0,3.6,9.3,1017.5,,1.0,1.0,1.0
2024-06-08 05:00:00,14550.0,14516.788,5,Saturday,22.8,12.0,17.1,11.2,2.3,W,,,9.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-08,Saturday,2024-06-08 05:00:00,14.5,10.3,76.0,0.0,,0.0,0.0,11.1,1017.3,,1.0,1.0,1.0
2024-06-08 06:00:00,16009.0,15092.9,6,Saturday,22.8,12.0,17.1,11.2,2.3,W,,,9.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-08,Saturday,2024-06-08 06:00:00,15.9,8.9,63.0,0.0,,350.0,7.2,11.1,1017.4,,1.0,1.0,1.0
2024-06-08 07:00:00,17246.0,16335.35,7,Saturday,22.8,12.0,17.1,11.2,2.3,W,,,9.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-08,Saturday,2024-06-08 07:00:00,17.0,8.9,59.0,0.0,,290.0,5.4,13.0,1017.0,,2.0,1.0,1.0
2024-06-08 08:00:00,17863.0,17280.988,8,Saturday,22.8,12.0,17.1,11.2,2.3,W,,,9.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-08,Saturday,2024-06-08 08:00:00,18.3,6.8,47.0,0.0,,240.0,7.2,13.0,1016.8,,2.0,1.0,1.0
2024-06-08 09:00:00,17944.0,17575.275,9,Saturday,22.8,12.0,17.1,11.2,2.3,W,,,9.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-08,Saturday,2024-06-08 09:00:00,18.4,6.6,46.0,0.0,,320.0,3.6,14.8,1016.8,,2.0,1.0,1.0
2024-06-08 10:00:00,18117.0,17429.488,10,Saturday,22.8,12.0,17.1,11.2,2.3,W,,,9.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-08,Saturday,2024-06-08 10:00:00,19.9,5.5,39.0,0.0,,230.0,7.2,13.0,1016.4,,2.0,1.0,1.0
2024-06-08 11:00:00,18389.0,17048.113,11,Saturday,22.8,12.0,17.1,11.2,2.3,W,,,9.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-08,Saturday,2024-06-08 11:00:00,21.4,6.1,37.0,0.0,,220.0,7.2,14.8,1015.6,,2.0,1.0,1.0
2024-06-08 12:00:00,18396.0,17000.6,12,Saturday,22.8,12.0,17.1,11.2,2.3,W,,,9.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-08,Saturday,2024-06-08 12:00:00,21.2,5.9,37.0,0.0,,140.0,10.8,16.7,1015.1,,3.0,1.0,1.0
2024-06-08 13:00:00,18336.0,16782.95,13,Saturday,22.8,12.0,17.1,11.2,2.3,W,,,9.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-08,Saturday,2024-06-08 13:00:00,21.7,6.0,36.0,0.0,,110.0,10.8,16.7,1014.5,,2.0,1.0,1.0
2024-06-08 14:00:00,17821.0,16512.663,14,Saturday,22.8,12.0,17.1,11.2,2.3,W,,,9.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-08,Saturday,2024-06-08 14:00:00,21.4,5.7,36.0,0.0,,150.0,7.2,16.7,1013.7,,2.0,1.0,1.0
2024-06-08 15:00:00,17617.0,16336.3,15,Saturday,22.8,12.0,17.1,11.2,2.3,W,,,9.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-08,Saturday,2024-06-08 15:00:00,22.6,7.2,37.0,0.0,,180.0,7.2,16.7,1012.6,,2.0,1.0,1.0
2024-06-08 16:00:00,17542.0,16725.013,16,Saturday,22.8,12.0,17.1,11.2,2.3,W,,,9.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-08,Saturday,2024-06-08 16:00:00,22.2,7.2,38.0,0.0,,180.0,7.2,16.7,1011.8,,2.0,1.0,1.0
2024-06-08 17:00:00,17558.0,16927.8,17,Saturday,22.8,12.0,17.1,11.2,2.3,W,,,9.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-08,Saturday,2024-06-08 17:00:00,21.9,8.4,42.0,0.0,,150.0,7.2,16.7,1011.5,,2.0,1.0,1.0
2024-06-08 18:00:00,17708.0,17274.425,18,Saturday,22.8,12.0,17.1,11.2,2.3,W,,,9.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-08,Saturday,2024-06-08 18:00:00,20.8,8.8,46.0,0.0,,130.0,7.2,18.5,1011.0,,2.0,1.0,1.0
2024-06-08 19:00:00,17801.0,17637.65,19,Saturday,22.8,12.0,17.1,11.2,2.3,W,,,9.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-08,Saturday,2024-06-08 19:00:00,19.4,9.0,51.0,0.0,,130.0,10.8,18.5,1010.5,,2.0,1.0,0.0
2024-06-08 20:00:00,17804.0,17485.525,20,Saturday,22.8,12.0,17.1,11.2,2.3,W,,,9.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-08,Saturday,2024-06-08 20:00:00,18.2,9.3,56.0,0.0,,130.0,10.8,20.4,1010.2,,2.0,1.0,0.0
2024-06-08 21:00:00,17541.0,17140.163,21,Saturday,22.8,12.0,17.1,11.2,2.3,W,,,9.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-08,Saturday,2024-06-08 21:00:00,17.4,9.8,61.0,0.0,,130.0,10.8,20.4,1009.5,,2.0,1.0,0.0
2024-06-08 22:00:00,16770.0,16404.963,22,Saturday,22.8,12.0,17.1,11.2,2.3,W,,,9.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-08,Saturday,2024-06-08 22:00:00,17.0,10.1,64.0,0.0,,130.0,10.8,22.2,1008.7,,2.0,1.0,0.0
2024-06-08 23:00:00,15604.0,15206.4,23,Saturday,22.8,12.0,17.1,11.2,2.3,W,,,9.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-08,Saturday,2024-06-08 23:00:00,16.8,10.4,66.0,0.0,,120.0,10.8,22.2,1008.0,,2.0,1.0,0.0
2024-06-09 00:00:00,14316.0,14048.688,0,Sunday,21.1,12.7,15.0,12.8,,,,,8.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-09,Sunday,2024-06-09 00:00:00,17.5,10.6,64.0,0.0,,140.0,10.8,22.2,1007.3,,23.0,1.0,0.0
